numero_simulacion,conductividad_Sm,cumple_agua
1061,0.4255246776620862,True
1062,-0.47953565515751884,False
1063,0.5197914250930259,True
1064,-0.2023284446945249,False
1065,0.14198976464921698,True
1066,-0.04731747365653596,False
1067,-0.09107036893022644,False
1068,0.5228066968446299,True
1069,0.11567469967202716,True
1070,0.319225970432679,True
1071,0.22086985528020397,True
1072,0.35186020680578034,True
1073,0.2518054727650638,True
1074,-0.0881480560471424,False
1075,0.481666704861785,True
1076,0.10916085420967188,True
1077,-0.15654547466493776,False
1078,0.12557120975852187,True
1079,0.6077899476585777,True
1080,0.4451554355283732,True
1081,0.14543696639803522,True
1082,0.14528557392039282,True
1083,0.15219123719565436,True
1084,0.7517869958902103,True
1085,0.32808386305788834,True
1086,0.3401104117977674,True
1087,0.4901708635079606,True
1088,0.2922972897566284,True
1089,0.1678394635448242,True
1090,0.18351253772875542,True
1091,0.21469968514648402,True
1092,0.2232944408725396,True
1093,0.41450738590924496,True
1094,0.24558647145182486,True
1095,0.41576001930389483,True
1096,0.21242085497285443,True
1097,0.25225879757902264,True
1098,-0.2669501711330269,False
1099,0.46168191867562036,True
1100,0.31922211897449815,True
1101,0.48210252746491306,True
1102,-0.4914638445484223,False
1103,0.7546936761951819,True
1104,0.19770259296120657,True
1105,0.5096457041843792,True
1106,-0.027376481781382717,False
1107,0.3857934762656424,True
1108,-0.030753890793414035,False
1109,0.07665775982604872,True
1110,0.7111078384666966,True
1111,0.18492939980916334,True
1112,0.28695821829493073,True
1113,0.45011693267218855,True
1114,0.3565204719931512,True
1115,0.2702047262858941,True
1116,0.32384025061655636,True
1117,0.8334538963095688,True
1118,0.21819530074160365,True
1119,0.28287476167874187,True
1120,0.495263599001903,True
1121,0.508981483239496,True
1122,0.5293575763900951,True
1123,0.3922825555072962,True
1124,-0.053151228182620885,False
1125,0.640957883075274,True
1126,-0.053986348254671995,False
1127,0.3082588663097583,True
1128,0.04403103749516052,True
1129,0.21656541335175186,True
1130,0.3147906025758701,True
1131,0.3129393038625683,True
1132,0.33808018855882116,True
1133,0.6360278172646617,True
1134,0.34598357537849495,True
1135,0.17156084117733783,True
1136,0.4736217920720893,True
1137,0.5299676222311601,True
1138,-0.07430195378424811,False
1139,0.3819500174624645,True
1140,0.4078931855777246,True
1141,0.15820912416000202,True
1142,0.5765267033279049,True
1143,0.1950861032418683,True
1144,0.2639941133678856,True
1145,0.1893320439290326,True
1146,0.2364947618953669,True
1147,-0.04146877172380045,False
1148,-0.1274127206485736,False
1149,0.6312262658062431,True
1150,0.02085966292041805,True
1151,-0.01524808736407679,False
1152,-0.30574752840092867,False
1153,0.07285956307762445,True
1154,-0.09817244835187458,False
1155,0.6431037900340922,True
1156,0.48505427233565857,True
1157,0.06056241370556906,True
1158,0.7957089513360772,True
1159,0.47804137174789857,True
1160,0.1513921541228444,True
1161,-0.39225142871839325,False
1162,0.8053356431476855,True
1163,-0.114793116690899,False
1164,-0.17874968673922295,False
1165,0.48824260800241004,True
1166,0.8425381015848182,True
1167,0.5786682046276296,True
1168,0.3735772800130899,True
1169,0.3812885854163215,True
1170,0.44595388969507693,True
1171,0.4223321474466913,True
1172,0.302897855992344,True
1173,0.258650275987969,True
1174,0.2169517180251194,True
1175,0.04410885278333093,True
1176,0.16243123078330649,True
1177,-0.19063920354884636,False
1178,0.20801509330131251,True
1179,-0.014547776787729366,False
1180,-0.04329732930394273,False
1181,0.27757353778836963,True
1182,0.5806005715861499,True
1183,0.46217915150057826,True
1184,-0.16002515090579425,False
1185,-0.014807034142584385,False
1186,0.467792796997054,True
1187,-0.0130218483845774,False
1188,0.17644171250074386,True
1189,0.37011302475613794,True
1190,-0.009486113715908823,False
1191,0.25894387653649,True
1192,-0.10090637372955111,False
1193,0.08225808901219658,True
1194,0.31254548353563427,True
1195,-0.16564843338291732,False
1196,0.34271868449009973,True
1197,0.22769055026832968,True
1198,0.3707224886042869,True
1199,0.28857853351616536,True
1200,0.573635107493461,True
1201,0.2639061256619768,True
1202,0.12524861471868676,True
1203,0.26317437575807096,True
1204,0.368424507259097,True
1205,0.2448150175814261,True
1206,0.2427479228009706,True
1207,0.05710207804831116,True
1208,0.06687477061226296,True
1209,-0.11805131794992338,False
1210,0.6699941857967349,True
1211,-0.07836580884782127,False
1212,0.05937370055102317,True
1213,0.052998183607700644,True
1214,0.4563310942361103,True
1215,0.15886258042699306,True
1216,0.5445355181684335,True
1217,0.06422734393903287,True
1218,0.3023485405559505,True
1219,0.023763236685060668,True
1220,0.7688872819433471,True
1221,-0.0642996047573782,False
1222,0.3100551775567569,True
1223,0.39104422023302465,True
1224,0.33604977436287453,True
1225,0.18627808528057294,True
1226,0.20014482506664347,True
1227,0.2435528679947774,True
1228,0.19584949959287784,True
1229,0.47356977919872745,True
1230,0.7852307503978379,True
1231,0.0932270537480416,True
1232,-0.10985074489476945,False
1233,0.21052948791218629,True
1234,0.8775273344135797,True
1235,0.0316813580075673,True
1236,0.6423792013610169,True
1237,0.6520252035191102,True
1238,0.09420293957300135,True
1239,0.37484576979631884,True
1240,0.6396991557821345,True
1241,0.13781806475312824,True
1242,0.18170490997440955,True
1243,0.08717977151283907,True
1244,-0.021089182673216716,False
1245,0.07028061373349823,True
1246,-0.07338506669056413,False
1247,0.2411208670648065,True
1248,0.04010669223533955,True
1249,0.2910464779476869,True
1250,-0.15637391155090682,False
1251,0.3153200580536143,True
1252,0.44098224040223116,True
1253,-0.2658339106428639,False
1254,0.326114142461893,True
1255,0.539517248118323,True
1256,-0.06981025467280136,False
1257,0.6507430967094259,True
1258,0.3373547523415113,True
1259,0.05634703606039779,True
1260,0.2186577305855735,True
1261,0.3721817281304306,True
1262,0.2516013478531029,True
1263,0.3672889981115923,True
1264,0.002431601730158439,False
1265,0.27494020600901947,True
1266,-0.12082862422624505,False
1267,0.20479348466282493,True
1268,0.006623089633802565,False
1269,0.04871751435255836,True
1270,0.5416232938026093,True
1271,0.5054275301485672,True
1272,0.38488453022679425,True
1273,-0.040478191168144745,False
1274,0.1534978875762995,True
1275,0.5358744249947959,True
1276,0.2680292284099762,True
1277,0.8124323849954236,True
1278,0.33092945984859296,True
1279,0.2806122791225079,True
1280,0.15532088394937466,True
1281,0.2659852261955706,True
1282,0.19448254090486403,True
1283,0.4096271691721476,True
1284,0.471775579198646,True
1285,0.03610263487301263,True
1286,-0.10020823838944451,False
1287,-0.22645134327582414,False
1288,0.3595978317281359,True
1289,-0.0432416515434684,False
1290,-0.3056226482381207,False
1291,0.32974465113274104,True
1292,0.8558498793581977,True
1293,0.23108227211502666,True
1294,0.44222269361291044,True
1295,0.25305733963689125,True
1296,0.20787758670221435,True
1297,0.46236912074694214,True
1298,0.16003136395283718,True
1299,0.2994480785179757,True
1300,0.3130244515490034,True
1301,0.06557738658923781,True
1302,0.4806105873841307,True
1303,0.18886006082614784,True
1304,0.043663710126788824,True
1305,0.3667274608926009,True
1306,0.007983004552240686,False
1307,0.23964528934228208,True
1308,0.2303202508389491,True
1309,0.5040738914578945,True
1310,0.3512745582199882,True
1311,0.22634326031371402,True
1312,0.4370415748000718,True
1313,0.5801518872543283,True
1314,0.37205257658796553,True
1315,0.23518815496084516,True
1316,-0.09535905808753989,False
1317,-0.033678415768843145,False
1318,0.1562938239113331,True
1319,0.08022194946017921,True
1320,0.1858571742536385,True
1321,0.2467624812242768,True
1322,0.3650231885891827,True
1323,0.2149753054852272,True
1324,0.35422541095655047,True
1325,0.24871860370253007,True
1326,-0.2612666415884678,False
1327,-0.002233848454688575,False
1328,0.19657811106959613,True
1329,-0.06982368571027689,False
1330,0.3825821824990511,True
1331,0.6152877080859244,True
1332,0.5372904629243291,True
1333,0.179239282267448,True
1334,0.605281534212488,True
1335,0.2697668643005279,True
1336,0.14832850722049018,True
1337,0.07924933411476506,True
1338,0.15698257837796792,True
1339,0.1355557953646928,True
1340,0.27520405559387195,True
1341,0.27274349526246616,True
1342,0.23336150503835362,True
1343,0.34183454243658745,True
1344,0.5302615686965854,True
1345,0.4699885338603309,True
1346,-0.13862449211247588,False
1347,-0.4058802837254887,False
1348,0.46617997780981846,True
1349,-0.10911967460385527,False
1350,0.1764086495268291,True
1351,-0.05992825651483988,False
1352,-0.21789510939500492,False
1353,0.367965682051197,True
1354,0.4223887900756617,True
1355,0.08847239981832014,True
1356,-0.41516057303622744,False
1357,0.09603888793687931,True
1358,0.33055100135063664,True
1359,-0.1371278921935322,False
1360,0.2784399799447889,True
1361,0.2287725377067511,True
1362,0.3774228749002721,True
1363,0.26249509210353833,True
1364,-0.010667235220388871,False
1365,0.5317428754161229,True
1366,0.1929676067432575,True
1367,0.22577386512251704,True
1368,-0.000716989768299009,False
1369,0.12177943720212242,True
1370,0.011399321493274772,True
1371,0.18936348501914424,True
1372,0.6605271200355859,True
1373,-0.11037528573283908,False
1374,-0.17079034946918528,False
1375,0.6003925818734022,True
1376,0.18026908071203346,True
1377,0.06533181533502086,True
1378,0.49257617184901914,True
1379,0.08119611506578397,True
1380,0.6891024283867341,True
1381,0.40208146783481724,True
1382,0.11062214796357434,True
1383,0.7719270533163759,True
1384,0.0811712692491654,True
1385,0.41812384300232674,True
1386,0.307423145101623,True
1387,0.5580353223496995,True
1388,0.6229777991817131,True
1389,0.24060103726644166,True
1390,0.044245532413454136,True
1391,0.3475930357347791,True
1392,0.06317115756197347,True
1393,0.7359468118816558,True
1394,0.26673383277068435,True
1395,0.1412696121719728,True
1396,0.2787700764662271,True
1397,-0.10418157238242412,False
1398,-0.010303509627662882,False
1399,0.5327034769861063,True
1400,0.06837643025715107,True
1401,-0.0291277456704849,False
1402,0.3667631881318215,True
1403,0.5290260386657493,True
1404,0.41233832766626666,True
1405,0.4816119214514541,True
1406,0.04340122785763481,True
1407,-0.12285266668546094,False
1408,0.6079334129888717,True
1409,0.15193004028946605,True
1410,0.16989174588623818,True
1411,0.5646485354622645,True
1412,0.371657502350165,True
1413,0.3465719430204019,True
1414,0.773850586225271,True
1415,0.07172044240496425,True
1416,0.46456003202030927,True
1417,0.24685328122427114,True
1418,0.29974806971581425,True
1419,0.614717106603133,True
1420,0.35955893907240594,True
1421,0.36717401976240827,True
1422,0.5007268343274506,True
1423,0.14136181761427868,True
1424,0.02279758316524841,True
1425,-0.02860229850525839,False
1426,-0.25898914734400047,False
1427,0.7466517824850806,True
1428,-0.04320209143042078,False
1429,0.17728659410355702,True
1430,0.16339667502776983,True
1431,0.30945167445227517,True
1432,0.4365343031348242,True
1433,0.44771837208993637,True
1434,0.08683064035776539,True
1435,0.19081957155339713,True
1436,0.3032449876220749,True
1437,0.17042721845411324,True
1438,0.6344363940049982,True
1439,0.35534373790956286,True
1440,0.41631944651245434,True
1441,0.3983203171668532,True
1442,0.5259684643713313,True
1443,0.2778553896759267,True
1444,-0.09160798698896164,False
1445,0.3325219879381604,True
1446,0.06976077655204274,True
1447,0.10044582956256079,True
1448,0.3791910046887733,True
1449,0.5421707678584089,True
1450,0.2379178941840154,True
1451,0.3098082531497409,True
1452,0.6581537361588095,True
1453,0.2927882948721421,True
1454,0.8830207785450988,True
1455,0.37397741140788604,True
1456,-0.20759068978895442,False
1457,0.42093540527613316,True
1458,0.32788959622069447,True
1459,0.5550381885206864,True
1460,0.4008953378174896,True
1461,0.19798600400405655,True
1462,-0.07347455907234143,False
1463,0.1803441856784937,True
1464,0.019969886447674973,True
1465,0.08746913754881933,True
1466,0.3797446011051524,True
1467,0.6500761260878516,True
1468,0.3312678824557453,True
1469,-0.06637076550879609,False
1470,0.3437506670550352,True
1471,0.5317578716614128,True
1472,0.08015427392015445,True
1473,0.1990957083317706,True
1474,0.23627204868229928,True
1475,0.03637542172944,True
1476,0.39467010846096473,True
1477,0.2023629628480546,True
1478,0.33748311097675693,True
1479,0.010726955549474976,True
1480,0.1232354249191474,True
1481,0.41319533945694287,True
1482,0.13939171197705824,True
1483,0.6643409628083513,True
1484,0.13269095359634941,True
1485,0.2887711814379715,True
1486,0.4657477079682725,True
1487,-0.12199143323325792,False
1488,-0.20760220299519397,False
1489,-0.1488140786425237,False
1490,0.5482460258567955,True
1491,0.09463546352688831,True
1492,0.8721498214170631,True
1493,0.09153810033565285,True
1494,0.27873782579925926,True
1495,0.6181274881419689,True
1496,0.7341232220397808,True
1497,0.7479758941590995,True
1498,0.5346915576482856,True
1499,0.4886156314528656,True
1500,0.38073173730029575,True
1501,0.42719026904165947,True
1502,0.09480357091786665,True
1503,0.028050279144423207,True
1504,0.23175638564726198,True
1505,0.19005384436876788,True
1506,0.11929298766818121,True
1507,0.40669686186417886,True
1508,0.4714263021426277,True
1509,0.25470172157296184,True
1510,0.6019825202638155,True
1511,-0.05282227853337626,False
1512,0.18418513518007046,True
1513,0.05339441984929877,True
1514,-0.234034154268265,False
1515,0.21192982853932518,True
1516,0.20216312290417912,True
1517,0.6109624358105328,True
1518,0.39030292113869436,True
1519,-0.023446706082301233,False
1520,0.696123141583547,True
1521,0.5378584238813382,True
1522,0.37812442586715395,True
1523,0.17597897528754203,True
1524,-0.007259809180869936,False
1525,0.13954830598223675,True
1526,0.5047871549260465,True
1527,0.7037465764836522,True
1528,0.6184108820680473,True
1529,0.11038764455343147,True
1530,-0.0473043583222528,False
1531,0.26782156172780097,True
1532,-0.2095098413907129,False
1533,0.31339192854619535,True
1534,0.19569935342533284,True
1535,0.11609087453293944,True
1536,-0.16607576681669886,False
1537,0.36100002664242914,True
1538,0.09942479008452215,True
1539,-0.05987920892757201,False
1540,-0.4854655533204123,False
1541,0.22572127373734094,True
1542,0.675662899167436,True
1543,0.6479148036369675,True
1544,0.11832593585343204,True
1545,0.08204698490955487,True
1546,0.34979356401875594,True
1547,-0.01699635979707287,False
1548,0.30804797495486647,True
1549,0.42412006959617254,True
1550,0.5393333059710769,True
1551,0.2075614808800118,True
1552,0.18168156245575853,True
1553,0.01310435331085974,True
1554,0.02587991149003499,True
1555,0.17598027702461833,True
1556,0.3244413767040445,True
1557,0.4609961565583124,True
1558,0.03180526232991379,True
1559,0.6057721422398804,True
1560,0.16481909973935782,True
1561,0.22725817641289095,True
1562,0.045797080213044156,True
1563,-0.37346006506823537,False
1564,0.45361134909026246,True
1565,0.4168109742731083,True
1566,0.16226811072044667,True
1567,0.24934767930621798,True
1568,0.36158480442602486,True
1569,-0.15803646422163567,False
1570,0.1003368306634263,True
1571,0.43116616990545675,True
1572,-0.08097235579231235,False
1573,0.3059894830416573,True
1574,-0.10654545115585126,False
1575,0.3492074956083816,True
1576,0.22368962942562912,True
1577,-0.17118295397637737,False
1578,0.5237848386142928,True
1579,0.0489521058004877,True
1580,0.030036890746404754,True
1581,0.2827422993077357,True
1582,0.5197593373571788,True
1583,-0.02135545474459924,False
1584,0.24801996246199293,True
1585,0.33980412508264324,True
1586,0.405876401815786,True
1587,0.2767103888193063,True
1588,0.14084304022916944,True
1589,0.025702444837820082,True
1590,0.25413597076159367,True
1591,-0.035434752996401725,False
1592,-0.4977376208736518,False
1593,0.34173995103941696,True
1594,0.4585837102715488,True
1595,-0.3581331088854596,False
1596,-0.019832676177484382,False
1597,0.38738856525129944,True
1598,0.7469738674279247,True
1599,0.23779842691885197,True
1600,0.05059926469271639,True
1601,0.18687588972378996,True
1602,0.5763191047870462,True
1603,0.07110895521886618,True
1604,0.032801998337436605,True
1605,0.1119141194544919,True
1606,-0.005732152064678087,False
1607,0.2632675789986989,True
1608,0.6387696146173901,True
1609,0.3133698182790073,True
1610,0.1695116244684281,True
1611,0.15964718277111398,True
1612,-0.15819770217416426,False
1613,0.4533774442867897,True
1614,0.2131407007467995,True
1615,0.1874800216023436,True
1616,1.0308768919612152,True
1617,0.30728822709142156,True
1618,0.04465223747620392,True
1619,0.12601060094861416,True
1620,0.5197114272991887,True
1621,0.26091760263444114,True
1622,-0.12696949457934167,False
1623,0.4624072336438009,True
1624,0.06556397861525151,True
1625,0.7009244440543864,True
1626,0.5026120164286622,True
1627,0.1207695260853122,True
1628,0.5528540904337782,True
1629,0.24956387763185084,True
1630,0.4457934187805549,True
1631,0.3537832043236187,True
1632,0.021010836252281617,True
1633,0.0717125419206345,True
1634,0.4900902043952903,True
1635,0.14890616697336478,True
1636,0.13168788418950084,True
1637,-0.0061806448373382394,False
1638,0.33849976639836526,True
1639,0.7482312298107863,True
1640,-0.03428322856356822,False
1641,0.2386548641681895,True
1642,0.5856551388538573,True
1643,0.21268965218857122,True
1644,0.3456929490624335,True
1645,-0.032998382036719925,False
1646,0.3396767743019121,True
1647,0.1858139337488628,True
1648,0.47903249891996574,True
1649,0.5294465128911878,True
1650,0.8799909105046535,True
1651,0.3775082933033939,True
1652,0.3140490791455416,True
1653,0.281196075394334,True
1654,0.14430842679732792,True
1655,0.3172209608654228,True
1656,0.15874964746524264,True
1657,0.27471524406740355,True
1658,0.5619993839019899,True
1659,-0.019035641319910285,False
1660,0.5175696402822614,True
1661,0.5618787668349663,True
1662,0.20308286825223032,True
1663,-0.2978637247521486,False
1664,0.08064450322639188,True
1665,0.5568486366402773,True
1666,0.22688298442527946,True
1667,-0.017225558073727693,False
1668,0.10640626969294564,True
1669,0.44275500662613826,True
1670,0.3692833920503448,True
1671,0.17286697520757643,True
1672,0.1408938970463281,True
1673,0.13466046273904453,True
1674,0.0019974538753743665,False
1675,0.6364439223673605,True
1676,0.15201988269716504,True
1677,0.5368896302063741,True
1678,0.6129290129806129,True
1679,0.4821777245369901,True
1680,0.1246949218204879,True
1681,0.33353252258415234,True
1682,0.22655109840227097,True
1683,0.006674534817467964,False
1684,0.3136898204304007,True
1685,-0.062159947789950626,False
1686,0.5295198471153909,True
1687,0.11644567567540173,True
1688,0.28288991396820984,True
1689,0.3034219678865355,True
1690,0.16787375657398068,True
1691,0.37927345036881865,True
1692,0.1138740858443689,True
1693,0.450424324364311,True
1694,-0.10389492006168713,False
1695,0.26419489488660297,True
1696,0.7173322497645712,True
1697,-0.01748283115139368,False
1698,0.06316375736878713,True
1699,0.36107696241472875,True
1700,0.27749544548489946,True
1701,0.3202575248183898,True
1702,0.35489678253691587,True
1703,0.39128036714044245,True
1704,0.5100249604890558,True
1705,0.33505466423212815,True
1706,0.1722855863453644,True
1707,0.40074342530068285,True
1708,0.7075704837238039,True
1709,0.19944156340435662,True
1710,-0.011032326167660367,False
1711,0.5093701673217432,True
1712,0.20250470901160045,True
1713,-0.310567386503509,False
1714,0.4444554192876054,True
1715,0.09876795351151932,True
1716,0.2099666794239598,True
1717,0.31559508264225367,True
1718,0.2802249199447666,True
1719,0.4099629542847599,True
1720,0.12372840735753916,True
1721,0.36087644954402065,True
1722,0.16771333060402072,True
1723,0.41730262022187575,True
1724,0.3864418710032633,True
1725,-0.0012596755111488334,False
1726,0.5040955290437581,True
1727,0.098609138721488,True
1728,0.4346144495702863,True
1729,0.3244218283503352,True
1730,0.6921459191987807,True
1731,0.17673350440703697,True
1732,0.14527080097045064,True
1733,0.22774509852806685,True
1734,0.15680505429143116,True
1735,0.4325854754855125,True
1736,-0.17147765210914698,False
1737,-0.030820604786588518,False
1738,-0.03435073039479827,False
1739,0.4701768979933939,True
1740,0.6602533431454813,True
1741,0.20648769536563213,True
1742,0.19039456920249734,True
1743,0.2501130407782953,True
1744,0.5230695756520476,True
1745,0.0007617164523564812,False
1746,0.2921922456836963,True
1747,0.47639940744560744,True
1748,0.3578735424849613,True
1749,0.2799954041496858,True
1750,0.4828615231417853,True
1751,-0.44320807324980926,False
1752,0.4020688298827269,True
1753,0.06908107921814405,True
1754,-0.22505822421411423,False
1755,0.3604006498812452,True
1756,0.5760146362907395,True
1757,0.19823787134307702,True
1758,0.4708186368007347,True
1759,0.6356695644971614,True
1760,0.5613286133960118,True
1761,0.6425911323428483,True
1762,0.41813187276797303,True
1763,0.2514584097253982,True
1764,-0.16789145297429212,False
1765,0.17108437796751286,True
1766,0.02178835117095207,True
1767,0.7753356793744535,True
1768,0.18862854689191585,True
1769,0.2634012016961214,True
1770,0.3704713440101169,True
1771,0.24350061159311343,True
1772,0.6563627601076882,True
1773,0.07693765956638701,True
1774,0.28125186380931066,True
1775,0.04698235357548794,True
1776,-0.09740562780517645,False
1777,0.07965772727367865,True
1778,0.223340800737897,True
1779,0.125274443870685,True
1780,0.059494755031536006,True
1781,-0.11897936591795846,False
1782,0.2118236068428263,True
1783,-0.14358009350775056,False
1784,0.42261399092240065,True
1785,0.2532099382336258,True
1786,-0.13178787486623264,False
1787,0.15529773073753414,True
1788,0.04456089860235421,True
1789,0.3123936276047951,True
1790,0.5677126115057861,True
1791,-0.23619311741143614,False
1792,0.2613565197868543,True
1793,0.1925668011083399,True
1794,0.4004350191126164,True
1795,0.28589915705942226,True
1796,0.04460766706529523,True
1797,0.15283651608334548,True
1798,0.033593535799127744,True
1799,0.5016017846496496,True
1800,0.23792791216798556,True
1801,0.7078976714382519,True
1802,0.21743479654634482,True
1803,0.055498308272384306,True
1804,-0.14582859815320678,False
1805,-0.21818491906398627,False
1806,-0.16343398575137244,False
1807,0.29938166275287087,True
1808,0.35978125580748344,True
1809,-0.16269767550803335,False
1810,0.45635957851902886,True
1811,0.11183473707914013,True
1812,0.2692982529963873,True
1813,0.6356551570638561,True
1814,0.456809828966383,True
1815,0.1654673380235419,True
1816,0.009801943646178146,False
1817,-0.3053538503323262,False
1818,0.05281167018939498,True
1819,0.1798174402930764,True
1820,-0.014194881787795988,False
1821,0.19978575822692382,True
1822,0.25181297073969205,True
1823,0.17638600454798037,True
1824,0.07009935479413507,True
1825,0.27476366799168195,True
1826,0.34308516239235226,True
1827,-0.03999976936071151,False
1828,0.5853330949365675,True
1829,0.20795296692893456,True
1830,0.23731240573621193,True
1831,0.4096536058141393,True
1832,0.2909040328158754,True
1833,0.4708841584783113,True
1834,0.30438104130045607,True
1835,0.07949065633989053,True
1836,0.32297588130152544,True
1837,-0.05333155183016544,False
1838,0.2597399264441308,True
1839,0.2242925023388848,True
1840,0.18057078568186508,True
1841,0.2004656221402673,True
1842,-0.23786226137440977,False
1843,0.09541877306475963,True
1844,0.25581122528527866,True
1845,0.2725640979993501,True
1846,-0.02431878523148953,False
1847,0.5490269602161751,True
1848,0.016056287946374787,True
1849,0.4749643001316842,True
1850,0.3393985904679212,True
1851,0.07104317253904924,True
1852,0.676427723152378,True
1853,-0.06580920793912001,False
1854,0.46238854340250035,True
1855,0.4827455795107446,True
1856,0.06494494773083878,True
1857,0.5807163250160822,True
1858,0.1700883713502618,True
1859,0.3047734073199643,True
1860,0.2976804596928052,True
1861,0.19902281463236304,True
1862,0.43530206828994555,True
1863,0.4309721801380533,True
1864,-0.2045329933095452,False
1865,0.5586850607195382,True
1866,-0.18302299700891858,False
1867,0.49073655108541436,True
1868,0.5142762842068959,True
1869,-0.04014160755379956,False
1870,0.12989642801135382,True
1871,-0.04382616712148393,False
1872,0.17886974242781617,True
1873,0.1555914289535647,True
1874,0.42751513306733496,True
1875,0.5601771865299021,True
1876,0.581520952697489,True
1877,0.09205799335542447,True
1878,0.18029453156386804,True
1879,-0.18825954805523756,False
1880,0.031132483375952813,True
1881,0.4738129082743644,True
1882,0.636495705887058,True
1883,-0.07598721796998051,False
1884,0.08448393521177644,True
1885,0.22599856076026825,True
1886,0.3026402897049017,True
1887,0.030199120019588466,True
1888,0.3386152611160224,True
1889,0.11414016323227097,True
1890,0.22898693228043024,True
1891,0.36917106200092487,True
1892,0.23420556745273446,True
1893,0.12350352736835785,True
1894,0.20519754901854229,True
1895,0.21050926019866617,True
1896,0.1400972425294681,True
1897,0.16790098433322442,True
1898,0.6322617926261792,True
1899,0.37282986198530965,True
1900,0.1587299204927099,True
1901,0.4068386011276839,True
1902,0.14914512756099751,True
1903,0.5258811593966604,True
1904,0.32501054804952345,True
1905,0.20577446399894278,True
1906,0.3445292314525694,True
1907,-0.16011903801712482,False
1908,-0.04909186722745132,False
1909,-0.06588125159976385,False
1910,0.2683357736909267,True
1911,0.665728749871273,True
1912,0.7904250365481581,True
1913,0.3921127753601893,True
1914,0.35781111873611426,True
1915,-0.21766443353818474,False
1916,0.09693155006649457,True
1917,0.035654062022940275,True
1918,0.077388100437221,True
1919,0.1905640453538026,True
1920,0.11457735557571816,True
1921,-0.26222495259394696,False
1922,0.41957756402938345,True
1923,-0.035585756434951626,False
1924,0.29241171602778737,True
1925,0.7511206674374934,True
1926,0.0027538521033941554,False
1927,-0.3999718806865824,False
1928,0.1610989445299723,True
1929,0.5078399087496428,True
1930,0.7221868635551485,True
1931,-0.07478739861310421,False
1932,0.35677480580913046,True
1933,0.11627238580498667,True
1934,0.2061129114239661,True
1935,0.8936858367542587,True
1936,-0.1431425820987883,False
1937,0.29603491537364335,True
1938,0.3495232929413583,True
1939,0.5040465812348368,True
1940,0.25709578836772384,True
1941,0.3096126348760256,True
1942,0.13468785814455222,True
1943,0.2998817353112768,True
1944,0.14680193112564738,True
1945,0.3879929724640127,True
1946,0.14019741598909152,True
1947,0.32687509847554663,True
1948,0.2252842965787554,True
1949,0.5141125626930421,True
1950,0.21975156910287844,True
1951,-0.21065811705172036,False
1952,0.548080375178498,True
1953,0.0061669247843452735,False
1954,0.06915841533779504,True
1955,0.08368467648912697,True
1956,0.5762095232927044,True
1957,-0.30131855349467385,False
1958,1.0170371334149984,True
1959,0.496614202266513,True
1960,0.2884097285322899,True
1961,0.2188764998459284,True
1962,0.30398851871441424,True
1963,0.3628806070948346,True
1964,0.3939038964875142,True
1965,0.37150111650086215,True
1966,0.2549951703138122,True
1967,0.18326539492316848,True
1968,0.19478167908662208,True
1969,0.18387292991182974,True
1970,0.5160425242167661,True
1971,0.38098918057021547,True
1972,-0.50249715866607,False
1973,0.39657519413244025,True
1974,0.2812840486796937,True
1975,0.22792281088852565,True
1976,0.13547038672777856,True
1977,0.5136281799965033,True
1978,0.46948161553071444,True
1979,0.03938058304409772,True
1980,0.3343630717811338,True
1981,-0.010314183635321494,False
1982,-0.11230454119723263,False
1983,0.07592069385250871,True
1984,0.4481983680956897,True
1985,0.47088126134402164,True
1986,0.3608713550243232,True
1987,0.4138739467119993,True
1988,0.3616445717787396,True
1989,0.07222960119426194,True
1990,0.34058063616848516,True
1991,0.43270238130692057,True
1992,0.42117283245339354,True
1993,0.5298283428686608,True
1994,0.40967596180026594,True
1995,0.3204620518853957,True
1996,0.5001375595791069,True
1997,0.225969685187735,True
1998,0.012131337193070552,True
1999,0.19183325901405904,True
2000,0.04637433879838773,True
2001,0.06380543125640462,True
2002,0.19647033232112054,True
2003,0.03449501975000968,True
2004,0.15560961759023995,True
2005,-0.24080366673844641,False
2006,0.28592342684323463,True
2007,0.23290136884055607,True
2008,0.028327842232952344,True
2009,0.39741141710810124,True
2010,0.46699253440663957,True
2011,-0.16928996609224353,False
2012,0.04191880535844644,True
2013,0.040314412553175444,True
2014,-0.0023757752772161633,False
2015,0.4399687104829371,True
2016,0.18414346530679912,True
2017,0.1664712896723473,True
2018,-0.26836559110168834,False
2019,0.3914545075523066,True
2020,-0.07721459871336814,False
2021,0.24758315756658206,True
2022,0.30194423448954794,True
2023,0.5727646489596627,True
2024,-0.09460509977977802,False
2025,-0.5222780389552063,False
2026,0.2785623861884237,True
2027,0.6827277953777134,True
2028,0.5423365882348593,True
2029,0.28501485381865643,True
2030,0.10969095359198816,True
2031,0.4343806491593276,True
2032,-0.010786549926117162,False
2033,0.3516894423390548,True
2034,0.35896753979165674,True
2035,0.4976524768747199,True
2036,0.9225150097277695,True
2037,0.3307039917946918,True
2038,0.10535909357312531,True
2039,0.22620642195200139,True
2040,-0.20966897622227956,False
2041,0.058921717227735454,True
2042,0.130279390471724,True
2043,0.10157790051635188,True
2044,0.27068871800843053,True
2045,0.02699501690444986,True
2046,0.5128576668311179,True
2047,0.23265176622954928,True
2048,0.2302749197153464,True
2049,0.15062632087177052,True
